time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21
6.4,7815.26,2751.71,7648.5,3887.8,2355.36,8003.28,5876.57,8455.5,6317.78,8274.45,6715.59,6906.92,895.275,2942.93,2235.6,560.462,7419.01,1228.04,8655.82,5351.55,4230.65
6.45,7816.65,2753.11,7649.89,3889.19,2356.75,8004.67,5877.96,8456.88,6319.17,8275.84,6716.98,6908.31,896.688,2944.32,2236.98,561.857,7420.4,1229.43,8657.21,5352.94,4232.05
6.5,7818.03,2754.51,7651.28,3890.59,2358.14,8006.06,5879.35,8458.26,6320.56,8277.23,6718.37,6909.7,898.102,2945.71,2238.35,563.252,7421.79,1230.82,8658.6,5354.33,4233.44
6.55,7819.41,2755.91,7652.67,3891.98,2359.53,8007.45,5880.75,8459.64,6321.96,8278.62,6719.76,6911.09,899.515,2947.1,2239.72,564.647,7423.17,1232.21,8659.99,5355.72,4234.83
6.6,7820.79,2757.31,7654.06,3893.37,2360.92,8008.84,5882.14,8461.02,6323.35,8280.01,6721.15,6912.48,900.929,2948.49,2241.09,566.042,7424.56,1233.6,8661.38,5357.11,4236.22
6.65,7822.17,2758.71,7655.45,3894.76,2362.31,8010.23,5883.53,8462.4,6324.74,8281.4,6722.54,6913.87,902.342,2949.88,2242.47,567.438,7425.95,1234.99,8662.77,5358.51,4237.61
6.7,7823.56,2760.11,7656.84,3896.15,2363.7,8011.62,5884.92,8463.78,6326.13,8282.78,6723.93,6915.27,903.756,2951.27,2243.84,568.833,7427.34,1236.37,8664.16,5359.9,4239
6.75,7824.94,2761.51,7658.23,3897.54,2365.09,8013.01,5886.31,8465.16,6327.52,8284.17,6725.32,6916.66,905.169,2952.65,2245.21,570.228,7428.73,1237.76,8665.54,5361.29,4240.4
6.8,7826.32,2762.9,7659.61,3898.94,2366.48,8014.4,5887.7,8466.53,6328.91,8285.56,6726.72,6918.05,906.583,2954.04,2246.59,571.623,7430.12,1239.15,8666.93,5362.68,4241.79
6.85,7827.7,2764.3,7661,3900.33,2367.86,8015.79,5889.1,8467.91,6330.3,8286.95,6728.11,6919.44,907.996,2955.43,2247.96,573.018,7431.51,1240.54,8668.32,5364.07,4243.18
6.9,7829.08,2765.7,7662.39,3901.72,2369.25,8017.18,5890.49,8469.29,6331.69,8288.34,6729.5,6920.83,909.409,2956.82,2249.33,574.413,7432.9,1241.93,8669.71,5365.46,4244.57
6.95,7830.47,2767.1,7663.78,3903.11,2370.64,8018.56,5891.88,8470.67,6333.08,8289.73,6730.89,6922.22,910.823,2958.21,2250.7,575.808,7434.29,1243.32,8671.1,5366.86,4245.96
7,7831.85,2768.5,7665.17,3904.5,2372.03,8019.95,5893.27,8472.05,6334.48,8291.12,6732.28,6923.61,912.236,2959.6,2252.08,577.203,7435.67,1244.71,8672.49,5368.25,4247.35
7.05,7833.23,2769.9,7666.56,3905.89,2373.42,8021.34,5894.66,8473.43,6335.87,8292.5,6733.67,6925,913.65,2960.99,2253.45,578.599,7437.06,1246.1,8673.88,5369.64,4248.75
7.1,7834.61,2771.3,7667.95,3907.29,2374.81,8022.73,5896.05,8474.81,6337.26,8293.89,6735.06,6926.39,915.063,2962.38,2254.82,579.994,7438.45,1247.48,8675.27,5371.03,4250.14
7.15,7835.99,2772.7,7669.34,3908.68,2376.2,8024.12,5897.45,8476.19,6338.65,8295.28,6736.45,6927.78,916.477,2963.77,2256.2,581.389,7439.84,1248.87,8676.66,5372.42,4251.53
7.2,7837.38,2774.1,7670.73,3910.07,2377.59,8025.51,5898.84,8477.56,6340.04,8296.67,6737.84,6929.17,917.89,2965.15,2257.57,582.784,7441.23,1250.26,8678.04,5373.81,4252.92
7.25,7838.76,2775.5,7672.11,3911.46,2378.98,8026.9,5900.23,8478.94,6341.43,8298.06,6739.24,6930.56,919.304,2966.54,2258.94,584.179,7442.62,1251.65,8679.43,5375.21,4254.31
7.3,7840.14,2776.89,7673.5,3912.85,2380.36,8028.29,5901.62,8480.32,6342.82,8299.45,6740.63,6931.95,920.717,2967.93,2260.31,585.574,7444.01,1253.04,8680.82,5376.6,4255.71
7.35,7841.52,2778.29,7674.89,3914.25,2381.75,8029.68,5903.01,8481.7,6344.21,8300.84,6742.02,6933.34,922.131,2969.32,2261.69,586.969,7445.4,1254.43,8682.21,5377.99,4257.1
7.4,7842.9,2779.69,7676.28,3915.64,2383.14,8031.07,5904.4,8483.08,6345.6,8302.22,6743.41,6934.73,923.544,2970.71,2263.06,588.364,7446.79,1255.82,8683.6,5379.38,4258.49
7.45,7844.28,2781.09,7677.67,3917.03,2384.53,8032.46,5905.79,8484.46,6347,8303.61,6744.8,6936.12,924.958,2972.1,2264.43,589.76,7448.17,1257.21,8684.99,5380.77,4259.88
7.5,7845.67,2782.49,7679.06,3918.42,2385.92,8033.85,5907.19,8485.84,6348.39,8305,6746.19,6937.51,926.371,2973.49,2265.81,591.155,7449.56,1258.59,8686.38,5382.16,4261.27
7.55,7847.05,2783.89,7680.45,3919.81,2387.31,8035.24,5908.58,8487.22,6349.78,8306.39,6747.58,6938.9,927.785,2974.88,2267.18,592.55,7450.95,1259.98,8687.77,5383.56,4262.66
7.6,7848.43,2785.29,7681.84,3921.2,2388.7,8036.63,5909.97,8488.6,6351.17,8307.78,6748.97,6940.29,929.198,2976.27,2268.55,593.945,7452.34,1261.37,8689.16,5384.95,4264.06
7.65,7849.81,2786.69,7683.22,3922.6,2390.09,8038.02,5911.36,8489.97,6352.56,8309.17,6750.36,6941.69,930.612,2977.65,2269.92,595.34,7453.73,1262.76,8690.54,5386.34,4265.45
7.7,7851.19,2788.09,7684.61,3923.99,2391.48,8039.41,5912.75,8491.35,6353.95,8310.56,6751.76,6943.08,932.025,2979.04,2271.3,596.735,7455.12,1264.15,8691.93,5387.73,4266.84
7.75,7852.58,2789.48,7686,3925.38,2392.86,8040.8,5914.14,8492.73,6355.34,8311.94,6753.15,6944.47,933.439,2980.43,2272.67,598.13,7456.51,1265.54,8693.32,5389.12,4268.23
7.8,7853.96,2790.88,7687.39,3926.77,2394.25,8042.19,5915.54,8494.11,6356.73,8313.33,6754.54,6945.86,934.852,2981.82,2274.04,599.525,7457.9,1266.93,8694.71,5390.51,4269.62
7.85,7855.34,2792.28,7688.78,3928.16,2395.64,8043.58,5916.93,8495.49,6358.12,8314.72,6755.93,6947.25,936.266,2983.21,2275.42,600.921,7459.29,1268.32,8696.1,5391.91,4271.01
7.9,7856.72,2793.68,7690.17,3929.55,2397.03,8044.97,5918.32,8496.87,6359.52,8316.11,6757.32,6948.64,937.679,2984.6,2276.79,602.316,7460.67,1269.7,8697.49,5393.3,4272.41
7.95,7858.1,2795.08,7691.56,3930.95,2398.42,8046.36,5919.71,8498.25,6360.91,8317.5,6758.71,6950.03,939.093,2985.99,2278.16,603.711,7462.06,1271.09,8698.88,5394.69,4273.8
8,7859.49,2796.48,7692.95,3932.34,2399.81,8047.75,5921.1,8499.63,6362.3,8318.89,6760.1,6951.42,940.506,2987.38,2279.53,605.106,7463.45,1272.48,8700.27,5396.08,4275.19
8.05,7860.87,2797.88,7694.34,3933.73,2401.2,8049.14,5922.49,8501,6363.69,8320.28,6761.49,6952.81,941.92,2988.77,2280.91,606.501,7464.84,1273.87,8701.66,5397.47,4276.58
8.1,7862.25,2799.28,7695.72,3935.12,2402.59,8050.53,5923.89,8502.38,6365.08,8321.66,6762.88,6954.2,943.333,2990.15,2282.28,607.896,7466.23,1275.26,8703.04,5398.86,4277.97
8.15,7863.63,2800.68,7697.11,3936.51,2403.98,8051.92,5925.28,8503.76,6366.47,8323.05,6764.28,6955.59,944.747,2991.54,2283.65,609.291,7467.62,1276.65,8704.43,5400.26,4279.36
8.2,7865.01,2802.08,7698.5,3937.9,2405.36,8053.31,5926.67,8505.14,6367.86,8324.44,6765.67,6956.98,946.16,2992.93,2285.03,610.687,7469.01,1278.04,8705.82,5401.65,4280.76
8.25,7866.4,2803.47,7699.89,3939.3,2406.75,8054.7,5928.06,8506.52,6369.25,8325.83,6767.06,6958.37,947.574,2994.32,2286.4,612.082,7470.4,1279.43,8707.21,5403.04,4282.15
8.3,7867.78,2804.87,7701.28,3940.69,2408.14,8056.09,5929.45,8507.9,6370.64,8327.22,6768.45,6959.76,948.987,2995.71,2287.77,613.477,7471.79,1280.81,8708.6,5404.43,4283.54
8.35,7869.16,2806.27,7702.67,3942.08,2409.53,8057.48,5930.84,8509.28,6372.04,8328.61,6769.84,6961.15,950.401,2997.1,2289.14,614.872,7473.18,1282.2,8709.99,5405.82,4284.93
8.4,7870.54,2807.67,7704.06,3943.47,2410.92,8058.87,5932.24,8510.66,6373.43,8330,6771.23,6962.54,951.814,2998.49,2290.52,616.267,7474.56,1283.59,8711.38,5407.21,4286.32
8.45,7871.92,2809.07,7705.45,3944.86,2412.31,8060.26,5933.63,8512.03,6374.82,8331.39,6772.62,6963.93,953.228,2999.88,2291.89,617.662,7475.95,1284.98,8712.77,5408.61,4287.71
8.5,7873.31,2810.47,7706.84,3946.26,2413.7,8061.65,5935.02,8513.41,6376.21,8332.77,6774.01,6965.32,954.641,3001.27,2293.26,619.057,7477.34,1286.37,8714.16,5410,4289.11
8.55,7874.69,2811.87,7708.22,3947.65,2415.09,8063.04,5936.41,8514.79,6377.6,8334.16,6775.4,6966.71,956.055,3002.65,2294.64,620.452,7478.73,1287.76,8715.54,5411.39,4290.5
8.6,7876.07,2813.27,7709.61,3949.04,2416.48,8064.43,5937.8,8516.17,6378.99,8335.55,6776.8,6968.11,957.468,3004.04,2296.01,621.848,7480.12,1289.15,8716.93,5412.78,4291.89
8.65,7877.45,2814.67,7711,3950.43,2417.86,8065.82,5939.19,8517.55,6380.38,8336.94,6778.19,6969.5,958.882,3005.43,2297.38,623.243,7481.51,1290.54,8718.32,5414.17,4293.28
8.7,7878.83,2816.06,7712.39,3951.82,2419.25,8067.21,5940.58,8518.93,6381.77,8338.33,6779.58,6970.89,960.295,3006.82,2298.75,624.638,7482.9,1291.92,8719.71,5415.56,4294.67
8.75,7880.22,2817.46,7713.78,3953.21,2420.64,8068.6,5941.98,8520.31,6383.16,8339.72,6780.97,6972.28,961.709,3008.21,2300.13,626.033,7484.29,1293.31,8721.1,5416.96,4296.06
8.8,7881.6,2818.86,7715.17,3954.61,2422.03,8069.99,5943.37,8521.69,6384.56,8341.11,6782.36,6973.67,963.122,3009.6,2301.5,627.428,7485.68,1294.7,8722.49,5418.35,4297.46
8.85,7882.98,2820.26,7716.56,3956,2423.42,8071.38,5944.76,8523.07,6385.95,8342.49,6783.75,6975.06,964.536,3010.99,2302.87,628.823,7487.06,1296.09,8723.88,5419.74,4298.85
8.9,7884.36,2821.66,7717.95,3957.39,2424.81,8072.77,5946.15,8524.44,6387.34,8343.88,6785.14,6976.45,965.95,3012.38,2304.25,630.218,7488.45,1297.48,8725.27,5421.13,4300.24
8.95,7885.74,2823.06,7719.33,3958.78,2426.2,8074.16,5947.54,8525.82,6388.73,8345.27,6786.53,6977.84,967.363,3013.77,2305.62,631.613,7489.84,1298.87,8726.66,5422.52,4301.63
9,7887.13,2824.46,7720.72,3960.17,2427.59,8075.55,5948.93,8527.2,6390.12,8346.66,6787.92,6979.23,968.777,3015.15,2306.99,633.009,7491.23,1300.26,8728.04,5423.91,4303.02
9.05,7888.51,2825.86,7722.11,3961.56,2428.98,8076.94,5950.33,8528.58,6391.51,8348.05,6789.32,6980.62,970.19,3016.54,2308.36,634.404,7492.62,1301.65,8729.43,5425.31,4304.41
9.1,7889.89,2827.26,7723.5,3962.96,2430.36,8078.33,5951.72,8529.96,6392.9,8349.44,6790.71,6982.01,971.604,3017.93,2309.74,635.799,7494.01,1303.04,8730.82,5426.7,4305.81
9.15,7891.27,2828.66,7724.89,3964.35,2431.75,8079.72,5953.11,8531.34,6394.29,8350.83,6792.1,6983.4,973.017,3019.32,2311.11,637.194,7495.4,1304.42,8732.21,5428.09,4307.2
9.2,7892.65,2830.05,7726.28,3965.74,2433.14,8081.11,5954.5,8532.72,6395.68,8352.21,6793.49,6984.79,974.431,3020.71,2312.48,638.589,7496.79,1305.81,8733.6,5429.48,4308.59
9.25,7894.04,2831.45,7727.67,3967.13,2434.53,8082.5,5955.89,8534.1,6397.08,8353.6,6794.88,6986.18,975.844,3022.1,2313.86,639.984,7498.18,1307.2,8734.99,5430.87,4309.98
9.3,7895.42,2832.85,7729.06,3968.52,2435.92,8083.89,5957.28,8535.47,6398.47,8354.99,6796.27,6987.57,977.258,3023.49,2315.23,641.379,7499.56,1308.59,8736.38,5432.26,4311.37
9.35,7896.8,2834.25,7730.45,3969.92,2437.31,8085.28,5958.68,8536.85,6399.86,8356.38,6797.66,6988.96,978.671,3024.88,2316.6,642.774,7500.95,1309.98,8737.77,5433.66,4312.76
9.4,7898.18,2835.65,7731.83,3971.31,2438.7,8086.67,5960.07,8538.23,6401.25,8357.77,6799.05,6990.35,980.085,3026.27,2317.97,644.17,7502.34,1311.37,8739.16,5435.05,4314.16
9.45,7899.56,2837.05,7733.22,3972.7,2440.09,8088.06,5961.46,8539.61,6402.64,8359.16,6800.44,6991.74,981.498,3027.65,2319.35,645.565,7503.73,1312.76,8740.54,5436.44,4315.55
9.5,7900.95,2838.45,7734.61,3974.09,2441.48,8089.45,5962.85,8540.99,6404.03,8360.55,6801.83,6993.13,982.912,3029.04,2320.72,646.96,7505.12,1314.15,8741.93,5437.83,4316.94
9.55,7902.33,2839.85,7736,3975.48,2442.86,8090.84,5964.24,8542.37,6405.42,8361.93,6803.23,6994.53,984.325,3030.43,2322.09,648.355,7506.51,1315.53,8743.32,5439.22,4318.33
9.6,7903.71,2841.25,7737.39,3976.87,2444.25,8092.23,5965.63,8543.75,6406.81,8363.32,6804.62,6995.92,985.739,3031.82,2323.47,649.75,7507.9,1316.92,8744.71,5440.61,4319.72
9.65,7905.09,2842.65,7738.78,3978.27,2445.64,8093.62,5967.02,8545.13,6408.2,8364.71,6806.01,6997.31,987.152,3033.21,2324.84,651.145,7509.29,1318.31,8746.1,5442.01,4321.12
9.7,7906.47,2844.04,7740.17,3979.66,2447.03,8095.01,5968.42,8546.51,6409.6,8366.1,6807.4,6998.7,988.566,3034.6,2326.21,652.54,7510.68,1319.7,8747.49,5443.4,4322.51
9.75,7907.86,2845.44,7741.56,3981.05,2448.42,8096.4,5969.81,8547.88,6410.99,8367.49,6808.79,7000.09,989.979,3035.99,2327.58,653.935,7512.06,1321.09,8748.88,5444.79,4323.9
9.8,7909.24,2846.84,7742.95,3982.44,2449.81,8097.79,5971.2,8549.26,6412.38,8368.88,6810.18,7001.48,991.393,3037.38,2328.96,655.331,7513.45,1322.48,8750.27,5446.18,4325.29
9.85,7910.62,2848.24,7744.33,3983.83,2451.2,8099.18,5972.59,8550.64,6413.77,8370.27,6811.57,7002.87,992.806,3038.77,2330.33,656.726,7514.84,1323.87,8751.66,5447.57,4326.68
9.9,7912,2849.64,7745.72,3985.22,2452.59,8100.57,5973.98,8552.02,6415.16,8371.65,6812.96,7004.26,994.22,3040.15,2331.7,658.121,7516.23,1325.26,8753.04,5448.96,4328.07
9.95,7913.38,2851.04,7747.11,3986.62,2453.98,8101.96,5975.37,8553.4,6416.55,8373.04,6814.35,7005.65,995.633,3041.54,2333.08,659.516,7517.62,1326.64,8754.43,5450.36,4329.47
10,7914.77,2852.44,7748.5,3988.01,2455.36,8103.35,5976.77,8554.78,6417.94,8374.43,6815.75,7007.04,997.047,3042.93,2334.45,660.911,7519.01,1328.03,8755.82,5451.75,4330.86
10.05,7916.15,2853.84,7749.89,3989.4,2456.75,8104.74,5978.16,8556.16,6419.33,8375.82,6817.14,7008.43,998.46,3044.32,2335.82,662.306,7520.4,1329.42,8757.21,5453.14,4332.25
10.1,7917.53,2855.24,7751.28,3990.79,2458.14,8106.13,5979.55,8557.54,6420.72,8377.21,6818.53,7009.82,999.874,3045.71,2337.2,663.701,7521.79,1330.81,8758.6,5454.53,4333.64
10.15,7918.91,2856.63,7752.67,3992.18,2459.53,8107.52,5980.94,8558.91,6422.12,8378.6,6819.92,7011.21,1001.29,3047.1,2338.57,665.096,7523.18,1332.2,8759.99,5455.92,4335.03
10.2,7920.29,2858.03,7754.06,3993.57,2460.92,8108.91,5982.33,8560.29,6423.51,8379.99,6821.31,7012.6,1002.7,3048.49,2339.94,666.492,7524.56,1333.59,8761.38,5457.31,4336.42
10.25,7921.68,2859.43,7755.44,3994.97,2462.31,8110.3,5983.72,8561.67,6424.9,8381.37,6822.7,7013.99,1004.11,3049.88,2341.31,667.887,7525.95,1334.98,8762.77,5458.71,4337.82
10.3,7923.06,2860.83,7756.83,3996.36,2463.7,8111.69,5985.12,8563.05,6426.29,8382.76,6824.09,7015.38,1005.53,3051.27,2342.69,669.282,7527.34,1336.37,8764.16,5460.1,4339.21
10.35,7924.44,2862.23,7758.22,3997.75,2465.09,8113.08,5986.51,8564.43,6427.68,8384.15,6825.48,7016.77,1006.94,3052.65,2344.06,670.677,7528.73,1337.75,8765.54,5461.49,4340.6
10.4,7925.82,2863.63,7759.61,3999.14,2466.48,8114.47,5987.9,8565.81,6429.07,8385.54,6826.87,7018.16,1008.35,3054.04,2345.43,672.072,7530.12,1339.14,8766.93,5462.88,4341.99
10.45,7927.2,2865.03,7761,4000.53,2467.86,8115.86,5989.29,8567.19,6430.46,8386.93,6828.27,7019.55,1009.77,3055.43,2346.81,673.467,7531.51,1340.53,8768.32,5464.27,4343.38
10.5,7928.59,2866.43,7762.39,4001.93,2469.25,8117.25,5990.68,8568.57,6431.85,8388.32,6829.66,7020.95,1011.18,3056.82,2348.18,674.862,7532.9,1341.92,8769.71,5465.66,4344.77
10.55,7929.97,2867.83,7763.78,4003.32,2470.64,8118.64,5992.07,8569.95,6433.24,8389.71,6831.05,7022.34,1012.6,3058.21,2349.55,676.257,7534.29,1343.31,8771.1,5467.06,4346.17
10.6,7931.35,2869.23,7765.17,4004.71,2472.03,8120.03,5993.47,8571.32,6434.64,8391.09,6832.44,7023.73,1014.01,3059.6,2350.92,677.653,7535.68,1344.7,8772.49,5468.45,4347.56
10.65,7932.73,2870.62,7766.56,4006.1,2473.42,8121.42,5994.86,8572.7,6436.03,8392.48,6833.83,7025.12,1015.42,3060.99,2352.3,679.048,7537.06,1346.09,8773.88,5469.84,4348.95
10.7,7934.11,2872.02,7767.94,4007.49,2474.81,8122.81,5996.25,8574.08,6437.42,8393.87,6835.22,7026.51,1016.84,3062.38,2353.67,680.443,7538.45,1347.48,8775.27,5471.23,4350.34
10.75,7935.5,2873.42,7769.33,4008.88,2476.2,8124.2,5997.64,8575.46,6438.81,8395.26,6836.61,7027.9,1018.25,3063.77,2355.04,681.838,7539.84,1348.86,8776.66,5472.62,4351.73
10.8,7936.88,2874.82,7770.72,4010.28,2477.59,8125.59,5999.03,8576.84,6440.2,8396.65,6838,7029.29,1019.66,3065.15,2356.42,683.233,7541.23,1350.25,8778.04,5474.01,4353.12
10.85,7938.26,2876.22,7772.11,4011.67,2478.98,8126.98,6000.42,8578.22,6441.59,8398.04,6839.39,7030.68,1021.08,3066.54,2357.79,684.628,7542.62,1351.64,8779.43,5475.41,4354.52
10.9,7939.64,2877.62,7773.5,4013.06,2480.36,8128.37,6001.81,8579.6,6442.98,8399.43,6840.79,7032.07,1022.49,3067.93,2359.16,686.023,7544.01,1353.03,8780.82,5476.8,4355.91
10.95,7941.02,2879.02,7774.89,4014.45,2481.75,8129.76,6003.21,8580.98,6444.37,8400.81,6842.18,7033.46,1023.9,3069.32,2360.54,687.418,7545.4,1354.42,8782.21,5478.19,4357.3
11,7942.41,2880.42,7776.28,4015.84,2483.14,8131.15,6004.6,8582.36,6445.76,8402.2,6843.57,7034.85,1025.32,3070.71,2361.91,688.813,7546.79,1355.81,8783.6,5479.58,4358.69
11.05,7943.79,2881.82,7777.67,4017.23,2484.53,8132.54,6005.99,8583.73,6447.16,8403.59,6844.96,7036.24,1026.73,3072.1,2363.28,690.209,7548.18,1357.2,8784.99,5480.97,4360.08
11.1,7945.17,2883.22,7779.06,4018.63,2485.92,8133.93,6007.38,8585.11,6448.55,8404.98,6846.35,7037.63,1028.14,3073.49,2364.65,691.604,7549.57,1358.59,8786.38,5482.36,4361.47
11.15,7946.55,2884.61,7780.44,4020.02,2487.31,8135.32,6008.77,8586.49,6449.94,8406.37,6847.74,7039.02,1029.56,3074.88,2366.03,692.999,7550.95,1359.97,8787.77,5483.76,4362.87
11.2,7947.93,2886.01,7781.83,4021.41,2488.7,8136.71,6010.16,8587.87,6451.33,8407.76,6849.13,7040.41,1030.97,3076.27,2367.4,694.394,7552.34,1361.36,8789.16,5485.15,4364.26
11.25,7949.32,2887.41,7783.22,4022.8,2490.09,8138.1,6011.56,8589.25,6452.72,8409.15,6850.52,7041.8,1032.38,3077.65,2368.77,695.789,7553.73,1362.75,8790.54,5486.54,4365.65
11.3,7950.7,2888.81,7784.61,4024.19,2491.48,8139.49,6012.95,8590.63,6454.11,8410.53,6851.91,7043.19,1033.8,3079.04,2370.15,697.184,7555.12,1364.14,8791.93,5487.93,4367.04
11.35,7952.08,2890.21,7786,4025.59,2492.86,8140.88,6014.34,8592.01,6455.5,8411.92,6853.31,7044.58,1035.21,3080.43,2371.52,698.579,7556.51,1365.53,8793.32,5489.32,4368.43
11.4,7953.46,2891.61,7787.39,4026.98,2494.25,8142.27,6015.73,8593.39,6456.89,8413.31,6854.7,7045.97,1036.63,3081.82,2372.89,699.974,7557.9,1366.92,8794.71,5490.71,4369.82
11.45,7954.84,2893.01,7788.78,4028.37,2495.64,8143.66,6017.12,8594.77,6458.28,8414.7,6856.09,7047.36,1038.04,3083.21,2374.27,701.37,7559.29,1368.31,8796.1,5492.11,4371.22
11.5,7956.23,2894.41,7790.17,4029.76,2497.03,8145.05,6018.51,8596.14,6459.68,8416.09,6857.48,7048.76,1039.45,3084.6,2375.64,702.765,7560.68,1369.7,8797.49,5493.5,4372.61
11.55,7957.61,2895.81,7791.55,4031.15,2498.42,8146.44,6019.91,8597.52,6461.07,8417.48,6858.87,7050.15,1040.87,3085.99,2377.01,704.16,7562.07,1371.08,8798.88,5494.89,4374
11.6,7958.99,2897.2,7792.94,4032.54,2499.81,8147.83,6021.3,8598.9,6462.46,8418.87,6860.26,7051.54,1042.28,3087.38,2378.38,705.555,7563.45,1372.47,8800.27,5496.28,4375.39
11.65,7960.37,2898.6,7794.33,4033.94,2501.2,8149.22,6022.69,8600.28,6463.85,8420.25,6861.65,7052.93,1043.69,3088.77,2379.76,706.95,7564.84,1373.86,8801.66,5497.67,4376.78
11.7,7961.75,2900,7795.72,4035.33,2502.59,8150.61,6024.08,8601.66,6465.24,8421.64,6863.04,7054.32,1045.11,3090.15,2381.13,708.345,7566.23,1375.25,8803.04,5499.06,4378.17
11.75,7963.14,2901.4,7797.11,4036.72,2503.98,8152,6025.47,8603.04,6466.63,8423.03,6864.43,7055.71,1046.52,3091.54,2382.5,709.74,7567.62,1376.64,8804.43,5500.46,4379.57
11.8,7964.52,2902.8,7798.5,4038.11,2505.36,8153.39,6026.86,8604.42,6468.02,8424.42,6865.83,7057.1,1047.93,3092.93,2383.88,711.135,7569.01,1378.03,8805.82,5501.85,4380.96
11.85,7965.9,2904.2,7799.89,4039.5,2506.75,8154.78,6028.25,8605.8,6469.41,8425.81,6867.22,7058.49,1049.35,3094.32,2385.25,712.531,7570.4,1379.42,8807.21,5503.24,4382.35
11.9,7967.28,2905.6,7801.28,4040.89,2508.14,8156.17,6029.65,8607.17,6470.81,8427.2,6868.61,7059.88,1050.76,3095.71,2386.62,713.926,7571.79,1380.81,8808.6,5504.63,4383.74
11.95,7968.66,2907,7802.67,4042.29,2509.53,8157.56,6031.04,8608.55,6472.2,8428.59,6870,7061.27,1052.17,3097.1,2388,715.321,7573.18,1382.19,8809.99,5506.02,4385.13
12,7970.05,2908.4,7804.05,4043.68,2510.92,8158.95,6032.43,8609.93,6473.59,8429.97,6871.39,7062.66,1053.59,3098.49,2389.37,716.716,7574.57,1383.58,8811.38,5507.41,4386.53
12.05,7971.43,2909.8,7805.44,4045.07,2512.31,8160.34,6033.82,8611.31,6474.98,8431.36,6872.78,7064.05,1055,3099.88,2390.74,718.111,7575.95,1384.97,8812.77,5508.81,4387.92
12.1,7972.81,2911.19,7806.83,4046.46,2513.7,8161.73,6035.21,8612.69,6476.37,8432.75,6874.17,7065.44,1056.41,3101.27,2392.11,719.506,7577.34,1386.36,8814.16,5510.2,4389.31
12.15,7974.19,2912.59,7808.22,4047.85,2515.09,8163.12,6036.6,8614.07,6477.76,8434.14,6875.56,7066.83,1057.83,3102.65,2393.49,720.901,7578.73,1387.75,8815.54,5511.59,4390.7
12.2,7975.57,2913.99,7809.61,4049.24,2516.48,8164.51,6038,8615.45,6479.15,8435.53,6876.95,7068.22,1059.24,3104.04,2394.86,722.296,7580.12,1389.14,8816.93,5512.98,4392.09
12.25,7976.96,2915.39,7811,4050.64,2517.86,8165.9,6039.39,8616.83,6480.54,8436.92,6878.35,7069.61,1060.66,3105.43,2396.23,723.692,7581.51,1390.53,8818.32,5514.37,4393.48
12.3,7978.34,2916.79,7812.39,4052.03,2519.25,8167.29,6040.78,8618.21,6481.93,8438.31,6879.74,7071,1062.07,3106.82,2397.61,725.087,7582.9,1391.92,8819.71,5515.76,4394.88
12.35,7979.72,2918.19,7813.78,4053.42,2520.64,8168.68,6042.17,8619.58,6483.33,8439.69,6881.13,7072.39,1063.48,3108.21,2398.98,726.482,7584.29,1393.3,8821.1,5517.16,4396.27
12.4,7981.1,2919.59,7815.16,4054.81,2522.03,8170.07,6043.56,8620.96,6484.72,8441.08,6882.52,7073.78,1064.9,3109.6,2400.35,727.877,7585.68,1394.69,8822.49,5518.55,4397.66
12.45,7982.48,2920.99,7816.55,4056.2,2523.42,8171.46,6044.95,8622.34,6486.11,8442.47,6883.91,7075.18,1066.31,3110.99,2401.73,729.272,7587.07,1396.08,8823.88,5519.94,4399.05
12.5,7983.87,2922.39,7817.94,4057.6,2524.81,8172.85,6046.35,8623.72,6487.5,8443.86,6885.3,7076.57,1067.72,3112.38,2403.1,730.667,7588.45,1397.47,8825.27,5521.33,4400.44
12.55,7985.25,2923.79,7819.33,4058.99,2526.2,8174.24,6047.74,8625.1,6488.89,8445.25,6886.69,7077.96,1069.14,3113.77,2404.47,732.062,7589.84,1398.86,8826.66,5522.72,4401.83
12.6,7986.63,2925.18,7820.72,4060.38,2527.59,8175.63,6049.13,8626.48,6490.28,8446.64,6888.08,7079.35,1070.55,3115.15,2405.84,733.457,7591.23,1400.25,8828.04,5524.11,4403.23
12.65,7988.01,2926.58,7822.11,4061.77,2528.98,8177.02,6050.52,8627.86,6491.67,8448.03,6889.47,7080.74,1071.96,3116.54,2407.22,734.852,7592.62,1401.64,8829.43,5525.51,4404.62
12.7,7989.39,2927.98,7823.5,4063.16,2530.36,8178.41,6051.91,8629.24,6493.06,8449.41,6890.86,7082.13,1073.38,3117.93,2408.59,736.248,7594.01,1403.03,8830.82,5526.9,4406.01
12.75,7990.78,2929.38,7824.89,4064.55,2531.75,8179.8,6053.3,8630.62,6494.45,8450.8,6892.26,7083.52,1074.79,3119.32,2409.96,737.643,7595.4,1404.41,8832.21,5528.29,4407.4
12.8,7992.16,2930.78,7826.28,4065.95,2533.14,8181.19,6054.7,8631.99,6495.85,8452.19,6893.65,7084.91,1076.2,3120.71,2411.34,739.038,7596.79,1405.8,8833.6,5529.68,4408.79
12.85,7993.54,2932.18,7827.66,4067.34,2534.53,8182.58,6056.09,8633.37,6497.24,8453.58,6895.04,7086.3,1077.62,3122.1,2412.71,740.433,7598.18,1407.19,8834.99,5531.07,4410.18
