time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21
6.45,9535.94,4362.82,9316.23,5537.7,4023.42,9668.6,7527.37,204.386,7971.5,9943.75,8369.45,8563.8,2423.16,4610.99,3947.61,2189.65,9086,2896.34,323.877,7001.94,5880.84
6.5,9537.32,4364.22,9317.62,5539.09,4024.81,9669.99,7528.77,205.756,7972.89,9945.14,8370.84,8565.19,2424.57,4612.38,3949.03,2191.05,9087.39,2897.73,325.266,7003.33,5882.23
6.55,9538.7,4365.62,9319.01,5540.49,4026.2,9671.38,7530.16,207.127,7974.28,9946.53,8372.24,8566.58,2425.98,4613.76,3950.44,2192.45,9088.78,2899.12,326.655,7004.72,5883.62
6.6,9540.07,4367.02,9320.4,5541.88,4027.59,9672.77,7531.55,208.497,7975.67,9947.92,8373.63,8567.97,2427.39,4615.15,3951.86,2193.84,9090.17,2900.5,328.044,7006.11,5885.01
6.65,9541.45,4368.41,9321.79,5543.27,4028.98,9674.16,7532.94,209.868,7977.06,9949.31,8375.02,8569.37,2428.8,4616.54,3953.28,2195.24,9091.56,2901.89,329.433,7007.5,5886.41
6.7,9542.83,4369.81,9323.18,5544.66,4030.36,9675.55,7534.33,211.238,7978.45,9950.69,8376.41,8570.76,2430.21,4617.93,3954.69,2196.63,9092.95,2903.28,330.822,7008.9,5887.8
6.75,9544.21,4371.21,9324.57,5546.05,4031.75,9676.94,7535.72,212.608,7979.84,9952.08,8377.8,8572.15,2431.62,4619.32,3956.11,2198.03,9094.34,2904.67,332.21,7010.29,5889.19
6.8,9545.58,4372.61,9325.95,5547.45,4033.14,9678.33,7537.12,213.979,7981.24,9953.47,8379.19,8573.54,2433.03,4620.71,3957.52,2199.42,9095.73,2906.06,333.599,7011.68,5890.58
6.85,9546.96,4374.01,9327.34,5548.84,4034.53,9679.71,7538.51,215.349,7982.63,9954.86,8380.58,8574.93,2434.44,4622.1,3958.94,2200.82,9097.12,2907.45,334.988,7013.07,5891.97
6.9,9548.34,4375.4,9328.73,5550.23,4035.92,9681.1,7539.9,216.72,7984.02,9956.25,8381.98,8576.32,2435.85,4623.49,3960.36,2202.21,9098.51,2908.84,336.377,7014.46,5893.37
6.95,9549.72,4376.8,9330.12,5551.62,4037.31,9682.49,7541.29,218.09,7985.41,9957.64,8383.37,8577.71,2437.27,4624.88,3961.77,2203.61,9099.89,2910.23,337.766,7015.86,5894.76
7,9551.1,4378.2,9331.51,5553.02,4038.7,9683.88,7542.68,219.461,7986.8,9959.03,8384.76,8579.1,2438.68,4626.26,3963.19,2205.01,9101.28,2911.62,339.155,7017.25,5896.15
7.05,9552.47,4379.6,9332.9,5554.41,4040.09,9685.27,7544.08,220.831,7988.19,9960.42,8386.15,8580.49,2440.09,4627.65,3964.6,2206.4,9102.67,2913,340.544,7018.64,5897.54
7.1,9553.85,4380.99,9334.29,5555.8,4041.48,9686.66,7545.47,222.201,7989.58,9961.8,8387.54,8581.88,2441.5,4629.04,3966.02,2207.8,9104.06,2914.39,341.933,7020.03,5898.94
7.15,9555.23,4382.39,9335.68,5557.19,4042.86,9688.05,7546.86,223.572,7990.98,9963.19,8388.93,8583.28,2442.91,4630.43,3967.44,2209.19,9105.45,2915.78,343.322,7021.42,5900.33
7.2,9556.61,4383.79,9337.07,5558.58,4044.25,9689.44,7548.25,224.942,7992.37,9964.58,8390.32,8584.67,2444.32,4631.82,3968.85,2210.59,9106.84,2917.17,344.71,7022.82,5901.72
7.25,9557.99,4385.19,9338.46,5559.98,4045.64,9690.82,7549.64,226.313,7993.76,9965.97,8391.72,8586.06,2445.73,4633.21,3970.27,2211.98,9108.23,2918.56,346.099,7024.21,5903.11
7.3,9559.36,4386.59,9339.85,5561.37,4047.03,9692.21,7551.04,227.683,7995.15,9967.36,8393.11,8587.45,2447.14,4634.6,3971.69,2213.38,9109.62,2919.95,347.488,7025.6,5904.5
7.35,9560.74,4387.98,9341.23,5562.76,4048.42,9693.6,7552.43,229.054,7996.54,9968.75,8394.5,8588.84,2448.55,4635.99,3973.1,2214.77,9111.01,2921.34,348.877,7026.99,5905.9
7.4,9562.12,4389.38,9342.62,5564.15,4049.81,9694.99,7553.82,230.424,7997.93,9970.14,8395.89,8590.23,2449.96,4637.38,3974.52,2216.17,9112.4,2922.73,350.266,7028.38,5907.29
7.45,9563.5,4390.78,9344.01,5565.54,4051.2,9696.38,7555.21,231.795,7999.32,9971.53,8397.28,8591.62,2451.38,4638.76,3975.93,2217.57,9113.79,2924.12,351.655,7029.78,5908.68
7.5,9564.88,4392.18,9345.4,5566.94,4052.59,9697.77,7556.6,233.165,8000.72,9972.91,8398.67,8593.01,2452.79,4640.15,3977.35,2218.96,9115.18,2925.5,353.044,7031.17,5910.07
7.55,9566.25,4393.57,9346.79,5568.33,4053.98,9699.16,7558,234.536,8002.11,9974.3,8400.06,8594.4,2454.2,4641.54,3978.77,2220.36,9116.57,2926.89,354.433,7032.56,5911.46
7.6,9567.63,4394.97,9348.18,5569.72,4055.36,9700.55,7559.39,235.906,8003.5,9975.69,8401.46,8595.79,2455.61,4642.93,3980.18,2221.75,9117.95,2928.28,355.822,7033.95,5912.86
7.65,9569.01,4396.37,9349.57,5571.11,4056.75,9701.93,7560.78,237.276,8004.89,9977.08,8402.85,8597.19,2457.02,4644.32,3981.6,2223.15,9119.34,2929.67,357.21,7035.34,5914.25
7.7,9570.39,4397.77,9350.96,5572.5,4058.14,9703.32,7562.17,238.647,8006.28,9978.47,8404.24,8598.58,2458.43,4645.71,3983.02,2224.54,9120.73,2931.06,358.599,7036.74,5915.64
7.75,9571.76,4399.17,9352.35,5573.9,4059.53,9704.71,7563.56,240.017,8007.67,9979.86,8405.63,8599.97,2459.84,4647.1,3984.43,2225.94,9122.12,2932.45,359.988,7038.13,5917.03
7.8,9573.14,4400.56,9353.74,5575.29,4060.92,9706.1,7564.96,241.388,8009.06,9981.25,8407.02,8601.36,2461.25,4648.49,3985.85,2227.34,9123.51,2933.84,361.377,7039.52,5918.42
7.85,9574.52,4401.96,9355.12,5576.68,4062.31,9707.49,7566.35,242.758,8010.46,9982.64,8408.41,8602.75,2462.66,4649.88,3987.26,2228.73,9124.9,2935.23,362.766,7040.91,5919.82
7.9,9575.9,4403.36,9356.51,5578.07,4063.7,9708.88,7567.74,244.129,8011.85,9984.02,8409.8,8604.14,2464.08,4651.26,3988.68,2230.13,9126.29,2936.62,364.155,7042.3,5921.21
7.95,9577.28,4404.76,9357.9,5579.46,4065.09,9710.27,7569.13,245.499,8013.24,9985.41,8411.19,8605.53,2465.49,4652.65,3990.1,2231.52,9127.68,2938,365.544,7043.7,5922.6
8,9578.65,4406.15,9359.29,5580.86,4066.48,9711.66,7570.52,246.87,8014.63,9986.8,8412.59,8606.92,2466.9,4654.04,3991.51,2232.92,9129.07,2939.39,366.933,7045.09,5923.99
8.05,9580.03,4407.55,9360.68,5582.25,4067.86,9713.05,7571.92,248.24,8016.02,9988.19,8413.98,8608.31,2468.31,4655.43,3992.93,2234.31,9130.46,2940.78,368.322,7046.48,5925.38
8.1,9581.41,4408.95,9362.07,5583.64,4069.25,9714.43,7573.31,249.611,8017.41,9989.58,8415.37,8609.7,2469.72,4656.82,3994.34,2235.71,9131.85,2942.17,369.71,7047.87,5926.78
8.15,9582.79,4410.35,9363.46,5585.03,4070.64,9715.82,7574.7,250.981,8018.8,9990.97,8416.76,8611.1,2471.13,4658.21,3995.76,2237.1,9133.24,2943.56,371.099,7049.26,5928.17
8.2,9584.17,4411.75,9364.85,5586.42,4072.03,9717.21,7576.09,252.352,8020.2,9992.36,8418.15,8612.49,2472.54,4659.6,3997.18,2238.5,9134.63,2944.95,372.488,7050.66,5929.56
8.25,9585.54,4413.14,9366.24,5587.82,4073.42,9718.6,7577.48,253.722,8021.59,9993.75,8419.54,8613.88,2473.95,4660.99,3998.59,2239.9,9136.01,2946.34,373.877,7052.05,5930.95
8.3,9586.92,4414.54,9367.63,5589.21,4074.81,9719.99,7578.87,255.093,8022.98,9995.13,8420.93,8615.27,2475.36,4662.38,4000.01,2241.29,9137.4,2947.73,375.266,7053.44,5932.34
8.35,9588.3,4415.94,9369.02,5590.6,4076.2,9721.38,7580.27,256.463,8024.37,9996.52,8422.33,8616.66,2476.77,4663.76,4001.43,2242.69,9138.79,2949.12,376.655,7054.83,5933.74
8.4,9589.68,4417.34,9370.4,5591.99,4077.59,9722.77,7581.66,257.834,8025.76,9997.91,8423.72,8618.05,2478.19,4665.15,4002.84,2244.08,9140.18,2950.5,378.044,7056.22,5935.13
8.45,9591.06,4418.74,9371.79,5593.39,4078.98,9724.16,7583.05,259.204,8027.15,9999.3,8425.11,8619.44,2479.6,4666.54,4004.26,2245.48,9141.57,2951.89,379.433,7057.62,5936.52
8.5,9592.43,4420.13,9373.18,5594.78,4080.36,9725.54,7584.44,260.575,8028.54,0.689871,8426.5,8620.83,2481.01,4667.93,4005.67,2246.87,9142.96,2953.28,380.822,7059.01,5937.91
8.55,9593.81,4421.53,9374.57,5596.17,4081.75,9726.93,7585.83,261.945,8029.94,2.07865,8427.89,8622.22,2482.42,4669.32,4007.09,2248.27,9144.35,2954.67,382.21,7060.4,5939.3
8.6,9595.19,4422.93,9375.96,5597.56,4083.14,9728.32,7587.23,263.316,8031.33,3.46742,8429.28,8623.61,2483.83,4670.71,4008.51,2249.67,9145.74,2956.06,383.599,7061.79,5940.7
8.65,9596.57,4424.33,9377.35,5598.95,4084.53,9729.71,7588.62,264.686,8032.72,4.8562,8430.67,8625,2485.24,4672.1,4009.92,2251.06,9147.13,2957.45,384.988,7063.18,5942.09
8.7,9597.95,4425.72,9378.74,5600.35,4085.92,9731.1,7590.01,266.057,8034.11,6.24497,8432.07,8626.4,2486.65,4673.49,4011.34,2252.46,9148.52,2958.84,386.377,7064.58,5943.48
8.75,9599.32,4427.12,9380.13,5601.74,4087.31,9732.49,7591.4,267.428,8035.5,7.63375,8433.46,8627.79,2488.06,4674.88,4012.75,2253.85,9149.91,2960.23,387.766,7065.97,5944.87
8.8,9600.7,4428.52,9381.52,5603.13,4088.7,9733.88,7592.79,268.798,8036.89,9.02252,8434.85,8629.18,2489.47,4676.26,4014.17,2255.25,9151.3,2961.62,389.155,7067.36,5946.26
8.85,9602.08,4429.92,9382.91,5604.52,4090.09,9735.27,7594.19,270.169,8038.28,10.4113,8436.24,8630.57,2490.88,4677.65,4015.59,2256.64,9152.69,2963,390.544,7068.75,5947.66
8.9,9603.46,4431.32,9384.29,5605.91,4091.48,9736.65,7595.58,271.539,8039.68,11.8001,8437.63,8631.96,2492.3,4679.04,4017,2258.04,9154.07,2964.39,391.933,7070.14,5949.05
8.95,9604.83,4432.71,9385.68,5607.31,4092.86,9738.04,7596.97,272.91,8041.07,13.1888,8439.02,8633.35,2493.71,4680.43,4018.42,2259.43,9155.46,2965.78,393.322,7071.54,5950.44
9,9606.21,4434.11,9387.07,5608.7,4094.25,9739.43,7598.36,274.28,8042.46,14.5776,8440.41,8634.74,2495.12,4681.82,4019.84,2260.83,9156.85,2967.17,394.71,7072.93,5951.83
9.05,9607.59,4435.51,9388.46,5610.09,4095.64,9740.82,7599.75,275.651,8043.85,15.9664,8441.81,8636.13,2496.53,4683.21,4021.25,2262.23,9158.24,2968.56,396.099,7074.32,5953.22
9.1,9608.97,4436.91,9389.85,5611.48,4097.03,9742.21,7601.15,277.021,8045.24,17.3552,8443.2,8637.52,2497.94,4684.6,4022.67,2263.62,9159.63,2969.95,397.488,7075.71,5954.62
9.15,9610.35,4438.3,9391.24,5612.87,4098.42,9743.6,7602.54,278.392,8046.63,18.7439,8444.59,8638.91,2499.35,4685.99,4024.08,2265.02,9161.02,2971.34,398.877,7077.1,5956.01
9.2,9611.72,4439.7,9392.63,5614.27,4099.81,9744.99,7603.93,279.762,8048.02,20.1327,8445.98,8640.31,2500.76,4687.38,4025.5,2266.41,9162.41,2972.73,400.266,7078.5,5957.4
9.25,9613.1,4441.1,9394.02,5615.66,4101.2,9746.38,7605.32,281.133,8049.42,21.5215,8447.37,8641.7,2502.17,4688.76,4026.92,2267.81,9163.8,2974.12,401.655,7079.89,5958.79
9.3,9614.48,4442.5,9395.41,5617.05,4102.59,9747.76,7606.71,282.504,8050.81,22.9103,8448.76,8643.09,2503.58,4690.15,4028.33,2269.2,9165.19,2975.5,403.044,7081.28,5960.18
9.35,9615.86,4443.9,9396.8,5618.44,4103.98,9749.15,7608.11,283.874,8052.2,24.299,8450.15,8644.48,2505,4691.54,4029.75,2270.6,9166.58,2976.89,404.433,7082.67,5961.58
9.4,9617.24,4445.29,9398.19,5619.83,4105.36,9750.54,7609.5,285.245,8053.59,25.6878,8451.55,8645.87,2506.41,4692.93,4031.17,2271.99,9167.97,2978.28,405.822,7084.06,5962.97
9.45,9618.61,4446.69,9399.57,5621.23,4106.75,9751.93,7610.89,286.615,8054.98,27.0766,8452.94,8647.26,2507.82,4694.32,4032.58,2273.39,9169.36,2979.67,407.21,7085.46,5964.36
9.5,9619.99,4448.09,9400.96,5622.62,4108.14,9753.32,7612.28,287.986,8056.37,28.4654,8454.33,8648.65,2509.23,4695.71,4034,2274.79,9170.75,2981.06,408.599,7086.85,5965.75
9.55,9621.37,4449.49,9402.35,5624.01,4109.53,9754.71,7613.67,289.356,8057.76,29.8541,8455.72,8650.04,2510.64,4697.1,4035.41,2276.18,9172.13,2982.45,409.988,7088.24,5967.14
9.6,9622.75,4450.89,9403.74,5625.4,4110.92,9756.1,7615.07,290.727,8059.16,31.2429,8457.11,8651.43,2512.05,4698.49,4036.83,2277.58,9173.52,2983.84,411.377,7089.63,5968.54
9.65,9624.13,4452.28,9405.13,5626.8,4112.31,9757.49,7616.46,292.098,8060.55,32.6317,8458.5,8652.82,2513.46,4699.88,4038.25,2278.97,9174.91,2985.23,412.766,7091.02,5969.93
9.7,9625.5,4453.68,9406.52,5628.19,4113.7,9758.87,7617.85,293.468,8061.94,34.0205,8459.89,8654.22,2514.87,4701.26,4039.66,2280.37,9176.3,2986.62,414.155,7092.42,5971.32
9.75,9626.88,4455.08,9407.91,5629.58,4115.09,9760.26,7619.24,294.839,8063.33,35.4092,8461.29,8655.61,2516.28,4702.65,4041.08,2281.76,9177.69,2988,415.544,7093.81,5972.71
9.8,9628.26,4456.48,9409.3,5630.97,4116.48,9761.65,7620.63,296.209,8064.72,36.798,8462.68,8657,2517.69,4704.04,4042.49,2283.16,9179.08,2989.39,416.933,7095.2,5974.1
9.85,9629.64,4457.87,9410.69,5632.36,4117.86,9763.04,7622.02,297.58,8066.11,38.1868,8464.07,8658.39,2519.11,4705.43,4043.91,2284.56,9180.47,2990.78,418.322,7096.59,5975.5
9.9,9631.02,4459.27,9412.08,5633.76,4119.25,9764.43,7623.42,298.95,8067.5,39.5756,8465.46,8659.78,2520.52,4706.82,4045.33,2285.95,9181.86,2992.17,419.71,7097.98,5976.89
9.95,9632.39,4460.67,9413.46,5635.15,4120.64,9765.82,7624.81,300.321,8068.9,40.9643,8466.85,8661.17,2521.93,4708.21,4046.74,2287.35,9183.25,2993.56,421.099,7099.38,5978.28
10,9633.77,4462.07,9414.85,5636.54,4122.03,9767.21,7626.2,301.692,8070.29,42.3531,8468.24,8662.56,2523.34,4709.6,4048.16,2288.74,9184.64,2994.95,422.488,7100.77,5979.67
10.05,9635.15,4463.47,9416.24,5637.93,4123.42,9768.6,7627.59,303.062,8071.68,43.7419,8469.63,8663.95,2524.75,4710.99,4049.58,2290.14,9186.03,2996.34,423.877,7102.16,5981.06
10.1,9636.53,4464.86,9417.63,5639.32,4124.81,9769.98,7628.98,304.433,8073.07,45.1307,8471.03,8665.34,2526.16,4712.38,4050.99,2291.53,9187.42,2997.73,425.266,7103.55,5982.46
10.15,9637.91,4466.26,9419.02,5640.72,4126.2,9771.37,7630.38,305.803,8074.46,46.5194,8472.42,8666.73,2527.57,4713.76,4052.41,2292.93,9188.8,2999.12,426.655,7104.94,5983.85
10.2,9639.28,4467.66,9420.41,5642.11,4127.59,9772.76,7631.77,307.174,8075.85,47.9082,8473.81,8668.12,2528.98,4715.15,4053.82,2294.32,9190.19,3000.5,428.044,7106.34,5985.24
10.25,9640.66,4469.06,9421.8,5643.5,4128.98,9774.15,7633.16,308.545,8077.24,49.297,8475.2,8669.52,2530.39,4716.54,4055.24,2295.72,9191.58,3001.89,429.433,7107.73,5986.63
10.3,9642.04,4470.45,9423.19,5644.89,4130.36,9775.54,7634.55,309.915,8078.64,50.6858,8476.59,8670.91,2531.81,4717.93,4056.66,2297.12,9192.97,3003.28,430.822,7109.12,5988.03
10.35,9643.42,4471.85,9424.58,5646.28,4131.75,9776.93,7635.94,311.286,8080.03,52.0745,8477.98,8672.3,2533.22,4719.32,4058.07,2298.51,9194.36,3004.67,432.21,7110.51,5989.42
10.4,9644.8,4473.25,9425.97,5647.68,4133.14,9778.32,7637.34,312.657,8081.42,53.4633,8479.37,8673.69,2534.63,4720.71,4059.49,2299.91,9195.75,3006.06,433.599,7111.9,5990.81
10.45,9646.17,4474.65,9427.35,5649.07,4134.53,9779.71,7638.73,314.027,8082.81,54.8521,8480.77,8675.08,2536.04,4722.1,4060.91,2301.3,9197.14,3007.45,434.988,7113.3,5992.2
10.5,9647.55,4476.05,9428.74,5650.46,4135.92,9781.1,7640.12,315.398,8084.2,56.2409,8482.16,8676.47,2537.45,4723.49,4062.32,2302.7,9198.53,3008.84,436.377,7114.69,5993.59
10.55,9648.93,4477.44,9430.13,5651.85,4137.31,9782.48,7641.51,316.768,8085.59,57.6296,8483.55,8677.86,2538.86,4724.88,4063.74,2304.09,9199.92,3010.23,437.766,7116.08,5994.99
10.6,9650.31,4478.84,9431.52,5653.24,4138.7,9783.87,7642.9,318.139,8086.98,59.0184,8484.94,8679.25,2540.27,4726.26,4065.15,2305.49,9201.31,3011.62,439.155,7117.47,5996.38
10.65,9651.69,4480.24,9432.91,5654.64,4140.09,9785.26,7644.3,319.51,8088.38,60.4072,8486.33,8680.64,2541.68,4727.65,4066.57,2306.88,9202.7,3013,440.544,7118.86,5997.77
10.7,9653.06,4481.64,9434.3,5656.03,4141.48,9786.65,7645.69,320.88,8089.77,61.7959,8487.72,8682.03,2543.09,4729.04,4067.99,2308.28,9204.09,3014.39,441.933,7120.26,5999.16
10.75,9654.44,4483.04,9435.69,5657.42,4142.86,9788.04,7647.08,322.251,8091.16,63.1847,8489.11,8683.43,2544.5,4730.43,4069.4,2309.68,9205.48,3015.78,443.322,7121.65,6000.55
10.8,9655.82,4484.43,9437.08,5658.81,4144.25,9789.43,7648.47,323.622,8092.55,64.5735,8490.51,8684.82,2545.92,4731.82,4070.82,2311.07,9206.86,3017.17,444.71,7123.04,6001.95
10.85,9657.2,4485.83,9438.47,5660.2,4145.64,9790.82,7649.86,324.992,8093.94,65.9623,8491.9,8686.21,2547.33,4733.21,4072.24,2312.47,9208.25,3018.56,446.099,7124.43,6003.34
10.9,9658.57,4487.23,9439.86,5661.6,4147.03,9792.21,7651.26,326.363,8095.33,67.351,8493.29,8687.6,2548.74,4734.6,4073.65,2313.86,9209.64,3019.95,447.488,7125.82,6004.73
10.95,9659.95,4488.63,9441.25,5662.99,4148.42,9793.59,7652.65,327.734,8096.72,68.7398,8494.68,8688.99,2550.15,4735.99,4075.07,2315.26,9211.03,3021.34,448.877,7127.22,6006.12
11,9661.33,4490.02,9442.63,5664.38,4149.81,9794.98,7654.04,329.104,8098.12,70.1286,8496.07,8690.38,2551.56,4737.38,4076.48,2316.65,9212.42,3022.73,450.266,7128.61,6007.51
11.05,9662.71,4491.42,9444.02,5665.77,4151.2,9796.37,7655.43,330.475,8099.51,71.5174,8497.46,8691.77,2552.97,4738.76,4077.9,2318.05,9213.81,3024.12,451.655,7130,6008.91
11.1,9664.09,4492.82,9445.41,5667.17,4152.59,9797.76,7656.82,331.845,8100.9,72.9061,8498.85,8693.16,2554.38,4740.15,4079.32,2319.45,9215.2,3025.5,453.044,7131.39,6010.3
11.15,9665.46,4494.22,9446.8,5668.56,4153.98,9799.15,7658.21,333.216,8102.29,74.2949,8500.24,8694.55,2555.79,4741.54,4080.73,2320.84,9216.59,3026.89,454.433,7132.78,6011.69
11.2,9666.84,4495.62,9448.19,5669.95,4155.36,9800.54,7659.61,334.587,8103.68,75.6837,8501.64,8695.94,2557.2,4742.93,4082.15,2322.24,9217.98,3028.28,455.822,7134.18,6013.08
11.25,9668.22,4497.01,9449.58,5671.34,4156.75,9801.93,7661,335.957,8105.07,77.0725,8503.03,8697.34,2558.62,4744.32,4083.56,2323.63,9219.37,3029.67,457.21,7135.57,6014.47
11.3,9669.6,4498.41,9450.97,5672.73,4158.14,9803.32,7662.39,337.328,8106.46,78.4612,8504.42,8698.73,2560.03,4745.71,4084.98,2325.03,9220.76,3031.06,458.599,7136.96,6015.87
11.35,9670.98,4499.81,9452.36,5674.13,4159.53,9804.7,7663.78,338.699,8107.86,79.85,8505.81,8700.12,2561.44,4747.1,4086.4,2326.42,9222.15,3032.45,459.988,7138.35,6017.26
11.4,9672.35,4501.21,9453.75,5675.52,4160.92,9806.09,7665.17,340.069,8109.25,81.2388,8507.2,8701.51,2562.85,4748.49,4087.81,2327.82,9223.54,3033.84,461.377,7139.74,6018.65
11.45,9673.73,4502.6,9455.14,5676.91,4162.31,9807.48,7666.57,341.44,8110.64,82.6276,8508.59,8702.9,2564.26,4749.88,4089.23,2329.21,9224.92,3035.23,462.766,7141.14,6020.04
11.5,9675.11,4504,9456.52,5678.3,4163.7,9808.87,7667.96,342.811,8112.03,84.0163,8509.98,8704.29,2565.67,4751.26,4090.65,2330.61,9226.31,3036.62,464.155,7142.53,6021.43
11.55,9676.49,4505.4,9457.91,5679.69,4165.09,9810.26,7669.35,344.181,8113.42,85.4051,8511.38,8705.68,2567.08,4752.65,4092.06,2332.01,9227.7,3038,465.544,7143.92,6022.83
11.6,9677.87,4506.8,9459.3,5681.09,4166.48,9811.65,7670.74,345.552,8114.81,86.7939,8512.77,8707.07,2568.49,4754.04,4093.48,2333.4,9229.09,3039.39,466.933,7145.31,6024.22
11.65,9679.24,4508.2,9460.69,5682.48,4167.86,9813.04,7672.13,346.923,8116.2,88.1826,8514.16,8708.46,2569.9,4755.43,4094.89,2334.8,9230.48,3040.78,468.322,7146.7,6025.61
11.7,9680.62,4509.59,9462.08,5683.87,4169.25,9814.43,7673.53,348.294,8117.6,89.5714,8515.55,8709.85,2571.32,4756.82,4096.31,2336.19,9231.87,3042.17,469.71,7148.1,6027
11.75,9682,4510.99,9463.47,5685.26,4170.64,9815.81,7674.92,349.664,8118.99,90.9602,8516.94,8711.24,2572.73,4758.21,4097.73,2337.59,9233.26,3043.56,471.099,7149.49,6028.39
11.8,9683.38,4512.39,9464.86,5686.65,4172.03,9817.2,7676.31,351.035,8120.38,92.349,8518.33,8712.64,2574.14,4759.6,4099.14,2338.98,9234.65,3044.95,472.488,7150.88,6029.79
11.85,9684.76,4513.79,9466.25,5688.05,4173.42,9818.59,7677.7,352.406,8121.77,93.7377,8519.72,8714.03,2575.55,4760.99,4100.56,2340.38,9236.04,3046.34,473.877,7152.27,6031.18
11.9,9686.13,4515.19,9467.64,5689.44,4174.81,9819.98,7679.09,353.776,8123.16,95.1265,8521.12,8715.42,2576.96,4762.38,4101.98,2341.78,9237.43,3047.73,475.266,7153.66,6032.57
11.95,9687.51,4516.58,9469.03,5690.83,4176.2,9821.37,7680.49,355.147,8124.55,96.5153,8522.51,8716.81,2578.37,4763.76,4103.39,2343.17,9238.82,3049.12,476.655,7155.06,6033.96
12,9688.89,4517.98,9470.42,5692.22,4177.59,9822.76,7681.88,356.518,8125.94,97.9041,8523.9,8718.2,2579.78,4765.15,4104.81,2344.57,9240.21,3050.5,478.044,7156.45,6035.35
12.05,9690.27,4519.38,9471.8,5693.61,4178.98,9824.15,7683.27,357.888,8127.34,99.2928,8525.29,8719.59,2581.19,4766.54,4106.22,2345.96,9241.59,3051.89,479.433,7157.84,6036.75
12.1,9691.65,4520.78,9473.19,5695.01,4180.36,9825.54,7684.66,359.259,8128.73,100.682,8526.68,8720.98,2582.6,4767.93,4107.64,2347.36,9242.98,3053.28,480.822,7159.23,6038.14
12.15,9693.02,4522.17,9474.58,5696.4,4181.75,9826.93,7686.05,360.63,8130.12,102.07,8528.07,8722.37,2584.01,4769.32,4109.06,2348.75,9244.37,3054.67,482.21,7160.62,6039.53
12.2,9694.4,4523.57,9475.97,5697.79,4183.14,9828.31,7687.45,362.001,8131.51,103.459,8529.46,8723.76,2585.43,4770.71,4110.47,2350.15,9245.76,3056.06,483.599,7162.02,6040.92
12.25,9695.78,4524.97,9477.36,5699.18,4184.53,9829.7,7688.84,363.371,8132.9,104.848,8530.86,8725.15,2586.84,4772.1,4111.89,2351.54,9247.15,3057.45,484.988,7163.41,6042.31
12.3,9697.16,4526.37,9478.75,5700.57,4185.92,9831.09,7690.23,364.742,8134.29,106.237,8532.25,8726.55,2588.25,4773.49,4113.31,2352.94,9248.54,3058.84,486.377,7164.8,6043.71
12.35,9698.54,4527.77,9480.14,5701.97,4187.31,9832.48,7691.62,366.113,8135.68,107.625,8533.64,8727.94,2589.66,4774.88,4114.72,2354.34,9249.93,3060.23,487.766,7166.19,6045.1
12.4,9699.91,4529.16,9481.53,5703.36,4188.7,9833.87,7693.01,367.483,8137.08,109.014,8535.03,8729.33,2591.07,4776.26,4116.14,2355.73,9251.32,3061.62,489.155,7167.58,6046.49
12.45,9701.29,4530.56,9482.92,5704.75,4190.09,9835.26,7694.41,368.854,8138.47,110.403,8536.42,8730.72,2592.48,4777.65,4117.55,2357.13,9252.71,3063,490.544,7168.98,6047.88
12.5,9702.67,4531.96,9484.31,5706.14,4191.48,9836.65,7695.8,370.225,8139.86,111.792,8537.81,8732.11,2593.89,4779.04,4118.97,2358.52,9254.1,3064.39,491.933,7170.37,6049.27
12.55,9704.05,4533.36,9485.69,5707.54,4192.86,9838.04,7697.19,371.596,8141.25,113.181,8539.2,8733.5,2595.3,4780.43,4120.39,2359.92,9255.49,3065.78,493.322,7171.76,6050.67
12.6,9705.43,4534.76,9487.08,5708.93,4194.25,9839.42,7698.58,372.966,8142.64,114.569,8540.6,8734.89,2596.71,4781.82,4121.8,2361.31,9256.88,3067.17,494.71,7173.15,6052.06
12.65,9706.8,4536.15,9488.47,5710.32,4195.64,9840.81,7699.97,374.337,8144.03,115.958,8541.99,8736.28,2598.13,4783.21,4123.22,2362.71,9258.27,3068.56,496.099,7174.54,6053.45
12.7,9708.18,4537.55,9489.86,5711.71,4197.03,9842.2,7701.36,375.708,8145.43,117.347,8543.38,8737.67,2599.54,4784.6,4124.64,2364.1,9259.65,3069.95,497.488,7175.94,6054.84
12.75,9709.56,4538.95,9491.25,5713.1,4198.42,9843.59,7702.76,377.079,8146.82,118.736,8544.77,8739.06,2600.95,4785.99,4126.05,2365.5,9261.04,3071.34,498.877,7177.33,6056.23
12.8,9710.94,4540.35,9492.64,5714.5,4199.81,9844.98,7704.15,378.449,8148.21,120.124,8546.16,8740.46,2602.36,4787.38,4127.47,2366.9,9262.43,3072.73,500.266,7178.72,6057.63
12.85,9712.32,4541.74,9494.03,5715.89,4201.2,9846.37,7705.54,379.82,8149.6,121.513,8547.55,8741.85,2603.77,4788.76,4128.88,2368.29,9263.82,3074.12,501.655,7180.11,6059.02
12.9,9713.69,4543.14,9495.42,5717.28,4202.59,9847.76,7706.93,381.191,8150.99,122.902,8548.94,8743.24,2605.18,4790.15,4130.3,2369.69,9265.21,3075.5,503.044,7181.5,6060.41
